id	submission_id	user	username	userImageURL	downloadURL	hyperparameter	description	result	last	final	EM	F1
22	16736	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0022/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=a8438f4f410d3a9489a4cb3f16ddddf7073b05cd93445c7a9215e57cb546b49e"	"{\"training\": {}, \"inference\": {}}"	""	"{\"EM\": {\"value\": \"42.50%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"53.86%\", \"rank\": false, \"decs\": true}}"	"2021-05-10T17:20:58.217965+09:00"	false	"42.50%"	"53.86%"
55	20075	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0055/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=a0f160f04267240da98a65f987455d70e453fba9e30214396d5eba29d899c362"	"{\"training\": {}, \"inference\": {}}"	"pororo top3 붙여서"	"{\"EM\": {\"value\": \"42.50%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"57.42%\", \"rank\": false, \"decs\": true}}"	"2021-05-19T23:55:19.507396+09:00"	false	"42.50%"	"57.42%"
18	16436	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0018/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=680b279218416e3a4ab18232b5bab8190bc7a358991d77e7d36f11ca2979579c"	"{\"training\": {}, \"inference\": {}}"	"bm25_new"	"{\"EM\": {\"value\": \"41.25%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"59.39%\", \"rank\": false, \"decs\": true}}"	"2021-05-07T15:05:51.391173+09:00"	false	"41.25%"	"59.39%"
19	16452	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0019/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=89b65e0a40b0b9669cfea9b80252626839057b7933e0e8f210ec245883ca2ba5"	"{\"training\": {}, \"inference\": {}}"	"koelectra - checkpoint 3000 57.5 63 bm new best1"	"{\"EM\": {\"value\": \"41.25%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"53.42%\", \"rank\": false, \"decs\": true}}"	"2021-05-07T16:59:36.332548+09:00"	false	"41.25%"	"53.42%"
20	16475	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0020/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=4f02c4491eb337800f7aace6de2c4bd6df8b2825e784dbcb1a28813b909bd93a"	"{\"training\": {}, \"inference\": {}}"	"koelectra 8epochs 54.2 62.6 top1 maxlen 512"	"{\"EM\": {\"value\": \"41.25%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"54.28%\", \"rank\": false, \"decs\": true}}"	"2021-05-07T19:30:20.916687+09:00"	false	"41.25%"	"54.28%"
46	19132	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0046/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=c4dce42ce0578cc289a068902caaa27a0dd731f722176f7bd4a863b2bc5be58c"	"{\"training\": {}, \"inference\": {}}"	"pororo   elastic..."	"{\"EM\": {\"value\": \"40.42%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"54.68%\", \"rank\": false, \"decs\": true}}"	"2021-05-18T01:00:31.561669+09:00"	false	"40.42%"	"54.68%"
52	19872	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0052/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=3e0dc2f18631819e573187934edc6c14af3568da437272a605e25ada5c4e65cf"	"{\"training\": {}, \"inference\": {}}"	"pororo top10"	"{\"EM\": {\"value\": \"40.00%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"55.10%\", \"rank\": false, \"decs\": true}}"	"2021-05-19T16:57:40.340349+09:00"	false	"40.00%"	"55.10%"
21	16731	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0021/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=81cee825432350d621168f89f3482af678c464d68591b596689cb1bf7e9bc049"	"{\"training\": {}, \"inference\": {}}"	"max token 384'exact_match': 53.75, 'f1': 63.68584656084657"	"{\"EM\": {\"value\": \"39.17%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"52.67%\", \"rank\": false, \"decs\": true}}"	"2021-05-10T17:03:51.422353+09:00"	false	"39.17%"	"52.67%"
24	16749	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0024/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=ab3f569adf21f948ff166f5df01221df7acef72728c87bd037bbce47b2b2b8dc"	"{\"training\": {}, \"inference\": {}}"	"roberta top 20"	"{\"EM\": {\"value\": \"39.17%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"56.73%\", \"rank\": false, \"decs\": true}}"	"2021-05-10T17:52:41.918789+09:00"	false	"39.17%"	"56.73%"
16	16383	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0016/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=0127b3c07df0d6841906fd6f62067d7135a7a9befc5a1f535b83c402bfb13d10"	"{\"training\": {}, \"inference\": {}}"	"tfidf 봉인해제"	"{\"EM\": {\"value\": \"31.67%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"46.31%\", \"rank\": false, \"decs\": true}}"	"2021-05-06T22:52:51.491373+09:00"	false	"31.67%"	"46.31%"
34	17384	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0034/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=cc3b64497688a73f81d95d9053aa99fce50d0a87c0c1b6204308d55f017d7dce"	"{\"training\": {}, \"inference\": {}}"	"top5"	"{\"EM\": {\"value\": \"28.33%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"38.92%\", \"rank\": false, \"decs\": true}}"	"2021-05-12T20:58:21.746331+09:00"	false	"28.33%"	"38.92%"
29	17130	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0029/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=5be870e32a62024e56afeba1c149e5faf23273c59faec5ef9cea6daaf828f301"	"{\"training\": {}, \"inference\": {}}"	"pp test"	"{\"EM\": {\"value\": \"27.50%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"60.78%\", \"rank\": false, \"decs\": true}}"	"2021-05-12T01:47:42.325177+09:00"	false	"27.50%"	"60.78%"
17	16392	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0017/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=9a6a7ec9b35535008e485aa6b96a2f925c0332accf9145ff05d54b489d79a736"	"{\"training\": {}, \"inference\": {}}"	"tfidf top10"	"{\"EM\": {\"value\": \"27.08%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"35.35%\", \"rank\": false, \"decs\": true}}"	"2021-05-07T00:51:49.948236+09:00"	false	"27.08%"	"35.35%"
13	14861	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0013/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=652819bf7ad0d640f7e3281f5971f0b104b8f9735329566a545c6616ebb607bf"	"{\"training\": {}, \"inference\": {}}"	"roberta 5epchs em 53 f1 64   bm25"	"{\"EM\": {\"value\": \"22.08%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"34.92%\", \"rank\": false, \"decs\": true}}"	"2021-05-04T13:32:05.678321+09:00"	false	"22.08%"	"34.92%"
15	15047	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0015/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=b9827096ac58d825a470f7f364b5cae140c49259e6574f18b6499842c8d49bff"	"{\"training\": {}, \"inference\": {}}"	"roberta 10epchs em 52 f1 60 bm25"	"{\"EM\": {\"value\": \"21.67%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"33.01%\", \"rank\": false, \"decs\": true}}"	"2021-05-04T22:28:08.196737+09:00"	false	"21.67%"	"33.01%"
33	17383	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0033/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=c1a49ec36506a6aad9bbbbb698daaf02e5929742968e03c12e62cc331122eef5"	"{\"training\": {}, \"inference\": {}}"	"mag passing"	"{\"EM\": {\"value\": \"21.25%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"30.80%\", \"rank\": false, \"decs\": true}}"	"2021-05-12T20:53:21.302138+09:00"	false	"21.25%"	"30.80%"
12	14853	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0012/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=3d33703b5da470edb45681f39703dc0c938bb546b9ec617ba7c31ff788e9a086"	"{\"training\": {}, \"inference\": {}}"	"roberta 2000step (3.19 epoch) em 49.2 f1 60 strip 후처리 maxlen 512"	"{\"EM\": {\"value\": \"20.42%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"33.02%\", \"rank\": false, \"decs\": true}}"	"2021-05-04T13:23:07.213747+09:00"	false	"20.42%"	"33.02%"
32	17381	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0032/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=037544622b2ff322fe11689e8eeebafbd4d6dec75dcaf6b34773557d51e54a10"	"{\"training\": {}, \"inference\": {}}"	"top10"	"{\"EM\": {\"value\": \"20.00%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"29.25%\", \"rank\": false, \"decs\": true}}"	"2021-05-12T20:49:42.839958+09:00"	false	"20.00%"	"29.25%"
11	14824	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0011/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=39cfa118097f3ac14b1d2d9325f2f3fa49a42aa6901fe3175844e1c2232f5790"	"{\"training\": {}, \"inference\": {}}"	"roberta 5epchs em 53 f1 64"	"{\"EM\": {\"value\": \"16.67%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"23.43%\", \"rank\": false, \"decs\": true}}"	"2021-05-04T11:57:01.011973+09:00"	false	"16.67%"	"23.43%"
14	14862	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0014/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=7788d90d17dd11f8ed9a9251326b423b50a7b8544afffe8b20351c571b77f099"	"{\"training\": {}, \"inference\": {}}"	"roberta 5epchs em 53 f1 64 tfidf strip"	"{\"EM\": {\"value\": \"16.67%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"23.43%\", \"rank\": false, \"decs\": true}}"	"2021-05-04T13:36:54.667439+09:00"	false	"16.67%"	"23.43%"
8	14469	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0008/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=e3cc326487733aefe13078a869556b8c660039b18ca596eba07773cd3056b58c"	"{\"training\": {}, \"inference\": {}}"	"koelectra-korquad 05epochs val em 61.25 f1 69.3"	"{\"EM\": {\"value\": \"15.83%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"22.49%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T15:14:20.655511+09:00"	false	"15.83%"	"22.49%"
9	14472	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0009/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=09cda29014a5f76910cc6ceb39712a97676e4f9f8d8787e3ace180bf481df7cd"	"{\"training\": {}, \"inference\": {}}"	"koelectra-korquad 1epochs val em 59.6 f1 67.2"	"{\"EM\": {\"value\": \"15.42%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"22.04%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T15:16:47.979715+09:00"	false	"15.42%"	"22.04%"
6	14317	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0006/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=4065417873f94b118ab4afb10ebb98ee44d65888982356401eaf4c17fe18f120"	"{\"training\": {}, \"inference\": {}}"	"koelectra 7epchs val em 53.3 f1 62.8"	"{\"EM\": {\"value\": \"15.00%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"20.67%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T03:12:32.973700+09:00"	false	"15.00%"	"20.67%"
4	14315	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0004/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=29d81a6c62e12d6aaa118d828584b1cf0aa1aa39587bfe71c444578971670587"	"{\"training\": {}, \"inference\": {}}"	"koelectra 8epchs val em 53.7 f1 62"	"{\"EM\": {\"value\": \"14.17%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"20.22%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T03:08:40.448135+09:00"	false	"14.17%"	"20.22%"
5	14316	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0005/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=9f38ff1c1023b33bf392e31ac443c200aa96876e32a9d29f04f646ed9e4bbf9a"	"{\"training\": {}, \"inference\": {}}"	"koelectra 6epchs val em 52.5 f1 61.8"	"{\"EM\": {\"value\": \"14.17%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"19.00%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T03:11:05.658357+09:00"	false	"14.17%"	"19.00%"
7	14465	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0007/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=7c55056e02f54290ae52a3585732d70c0b4af287fdaa7eb519bfbb3cd1ce750f"	"{\"training\": {}, \"inference\": {}}"	"koelectra-korquad 5epochs em 60 f1 67.3"	"{\"EM\": {\"value\": \"14.17%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"21.71%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T15:09:21.385144+09:00"	false	"14.17%"	"21.71%"
3	14314	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0003/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=d9ff12b096c3625fd0eb7e61c3349bae7762d066f195d00d822a33f1d4a489f5"	"{\"training\": {}, \"inference\": {}}"	"koelectra 4epchsval em 56.7 f1 65.5"	"{\"EM\": {\"value\": \"13.75%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"21.13%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T03:06:26.045952+09:00"	false	"13.75%"	"21.13%"
10	14491	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0010/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=89e6d613da3e5c29ca8cb4638068c98f9d60a8c486240bc0272c32d386388c0f"	"{\"training\": {}, \"inference\": {}}"	"koelectra-korquad 0epochs"	"{\"EM\": {\"value\": \"12.50%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"22.90%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T15:56:55.100143+09:00"	false	"12.50%"	"22.90%"
1	12801	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0001/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=6ae3925a7f6277ff8ab0d4ffe4e742ce8aff42bb0521e0b8b9ead5f7c14d21d3"	"{\"training\": {}, \"inference\": {}}"	"baseline"	"{\"EM\": {\"value\": \"10.00%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"19.80%\", \"rank\": false, \"decs\": true}}"	"2021-04-28T16:45:03.618245+09:00"	false	"10.00%"	"19.80%"
2	14306	124	"정근영_T1185"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000031/Users/00000124/Submissions/0002/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210522%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210522T133434Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=739e2aec87f2c90ef9657dab0d0aa087b531bfc0e9a74ca96bacbdef313c4d50"	"{\"training\": {}, \"inference\": {}}"	"koelectra 3epchsval em 59.2 f1 67.7"	"{\"EM\": {\"value\": \"10.00%\", \"rank\": true, \"decs\": true}, \"F1\": {\"value\": \"19.80%\", \"rank\": false, \"decs\": true}}"	"2021-05-03T02:13:26.885774+09:00"	false	"10.00%"	"19.80%"
